article_id	level	children	key	title	local_path	status
908c1332-9791-40c8-ba62-31559b5d73f9	3	0	[133]	NGP-Vol3-[133] မင်းကုသ၏ ရှေးဆုတောင်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[88]重启用功、焕发新力的方式/[133] 古沙王的往昔发愿.md	matched
6d9dc38c-95f3-4baa-9016-c4639a1553e7	3	0	[138]	NGP-Vol3-[138] မယ်မင်းကြီးမ - သုဘဒ္ဒါ၏ ဆုတောင်းခန်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[88]重启用功、焕发新力的方式/[138] 善贤王后的发愿章.md	matched
260a3877-1069-4bbc-b160-538fbfc91e3c	3	0	[139]	NGP-Vol2-[139] မဟာပဒုမပစ္စေကဗုဒ္ဓါ၏ အလောင်းလျာ အ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[88]重启用功、焕发新力的方式/[139] 大红莲独觉佛的菩萨——良家女子的发愿.md	matched
beff64b6-8929-445e-8571-22c09cac1e23	2	11	[141]a	NGP-Vol3-[141]a နိမိတ်ထင်ပုံ အပိုင်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[141]a 相的显现 部分.md	matched
55e4d43b-fb4d-4edd-b6d2-862672d76c5a	3	0	[141]b	NGP-Vol2-[141]b ကံ - ကမ္မနိမိတ် - ဂတိနိမိတ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[141]b 业 - 业相 - 趣相.md	matched
3eb8edd9-b080-47cf-aa40-48ba2592f6cf	3	0	[143]a	NGP-Vol3-[143]a ဂေါပကသီ၀လိ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[143]a 守护者西瓦离.md	matched
7373991a-3abb-4f9d-a27b-3146c01ee96d	3	0	[143]b	NGP-Vol3-[143]b အဖြူရောင် ကမ္မနိမိတ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[143]b 白色业相.md	matched
bdac5d43-712a-43d3-99c8-88f5a7eab7f1	3	0	[145]	NGP-Vol3-[145] စုတိကျပုံ (၄) မျိုး	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[145] 死殁生起的四种方式.md	matched
bfd387e7-24eb-437e-bb2d-6ab4e224d88d	3	0	[146]	NGP-Vol3-[146] သမ္မူဠှကာလကိရိယာ = တွေတွေဝေဝေဖြင့် သေရခြင်း1	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[146] 昏乱时死＝剧烈昏乱纷扰而死.md	matched
f08eb475-2b79-4358-a061-2b21fc27a104	3	0	[147]	NGP-Vol3-[147] ရေ၌နှစ်၍ အသတ်ခံရသူ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[147] 被沉入水中杀害的人.md	matched
a34c1313-ec30-4b16-a56f-16d6f390b21a	3	0	[148]	NGP-Vol3-[148] လဟုကမရဏ = လျင်လျင်မြန်မြန် သေရမှု	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[148] 速死＝迅速地死亡.md	matched
e2558237-753c-4771-ab33-62b324c481a9	3	0	[149]	NGP-Vol3-[149] မူလဋီကာ၏ အကြောင်းပြချက်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[149] 根本复注的解说理由.md	matched
7dd49f18-f305-4a77-8823-fb341f2f0f0d	3	0	[151]	NGP-Vol3-[151] ဂတိနိမိတ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[151] 趣相.md	matched
aa6d9358-8ecf-421a-996e-5e168c5eb27b	3	0	[153]a	NGP-Vol3-[153]a ပရမတ္ထဒီပနီ၏ ဝါဒ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[153]a 究竟意灯的主张.md	matched
5239c08b-1143-4a89-a1eb-1976457c9c89	3	0	[153]b	NGP-Vol3-[153]b ဂတိနိမိတ်ထင်သူ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[141]相的显现 部分/[153]b 显现趣相者.md	matched
4c62f6ad-9b4b-46b1-b18d-a7af57808e61	1	0	[155]	NGP-Vol3-[155] ပဋိသန္ဓေအကြောင်း သိကောင်းစရာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[155] 关于结生(paṭisandhi)应知之事.md	matched
ef465f2e-0b92-4f63-a2ba-d1f216a1af52	1	0	[155]b	NGP-Vol3-[155]b ပဋိသန္ဓေအမျိုးအစားနှင့် ထိုက်သင့်ရာ ဘုံဌာန1	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[155]b 结生的种类与相应的界地1.md	matched
3cc258e8-6721-47f3-9a51-4b6d3ecfeb7b	1	0	[156]	NGP-Vol3-[156] ၄။ တစ်နည်း ပဋိသန္ဓေ၏ အာရုံ (၃) မျိုး	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[156] 四、另一种说法：结生的所缘三种.md	matched
02166bf5-2851-47f1-a99b-691e5e16c72d	1	0	[157]	NGP-Vol3-[157] ကာမသုဂတိမှ ဒုဂ္ဂတိသို့ ဖြစ်ပုံအခြင်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[157]从欲善趣转向恶趣之情形.md	matched
c93a6301-9b71-4d62-9e03-2aad51f3e950	1	0	[160]	NGP-Vol3-[160] ရဟန္တာအရှင်မြတ်များ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[160] 阿拉汉圣者们.md	matched
e95a0330-67f8-4104-97f6-04e9ea082970	1	0	[160]b	NGP-Vol3-[160]b ဒုဂ္ဂတိ ဂတိနိမိတ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[160]b 恶趣趣相.md	matched
dcc5ec9c-0899-4162-825a-d794a486d7f7	1	0	[161]	NGP-Vol3-[161] ငရဲမီးတောက်မီးလျှံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[161]地狱火焰.md	matched
67499b96-6679-45ef-be95-f239d3e3e654	1	0	[162]	NGP-Vol3-[162] ပဉ္စဒွါရ၌ နိမိတ်ထင်ပုံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[162] 地狱的烈焰.md;vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[162]五门中相的显现方式.md	dup_local
c96e780c-ae51-4f74-98cc-b352c150ad46	1	0	[167]	NGP-Vol3-[167] ဒုဂ္ဂတိမှ သုဂတိသို့	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[167] 从恶趣到善趣.md	matched
2834350f-bcf3-4ab0-a44f-617b78e5ba1c	1	0	[169]a	NGP-Vol3-[169]a ဘဝင်၏ အာရုံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[169]a 有分之所缘.md	matched
0f674c3d-95fe-4d4b-a80a-2c52b3c72c12	1	0	[169]b	NGP-Vol3-[169]b သုဂတိမှ သုဂတိသို့	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[169]b 从善趣到善趣.md	matched
12200072-903d-4845-af3e-df156de85c5c	1	0	[172]	NGP-Vol3-[172] ပစ္စုပ္ပန်ကို အာရုံပြုသော ပဋိသန္ဓေ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[172] 以现在为所缘的结生.md	matched
ef199702-f9d5-40e2-8716-583745bb0436	1	0	[174]	NGP-Vol3-[174] ဝိပဿနာကံ၏ အာရုံ = ကမ္မနိမိတ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[174]观业的所缘 = 业相.md	matched
31308f3d-f494-4e32-9ae4-bfdde9dfe177	1	0	[174]a	NGP-Vol3-[174]a ဘုရားအား ပူဇော်ခြင်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[174]a 供养佛陀.md	matched
4c05447c-dc88-4f19-90cb-100e0a41014f	1	0	[174]b	NGP-Vol3-[174]b  ရူပဘုံမှ ကာမသုဂတိဘုံ， ရူပဘုံ， အရူပ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[174]b 从色界到欲善趣界、色界、非色界.md	matched
3959425d-75e1-47d9-9cd1-f93f1852bcb4	1	0	[176]	NGP-Vol3-[176] အရူပဘုံမှ အရူပဘုံသို့， ကာမသုဂတိဘုံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[176] 从无色界到无色界，欲善趣地.md	matched
f9fa8710-97d7-4977-95bf-4cb109c3c4c3	1	0	[178]a	NGP-Vol3-[178]a သုဒ္ဓါဝါသ - ဖူး - မရ၊ အကနိဋ္ဌ - တု -	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[178]a 纯居天——不再有，色究竟——无重复.md	matched
65b22fe7-49a7-4e3f-b194-e724b2e99741	1	0	[178]b	NGP-Vol3-[178]b စုတိနှင့် ပဋိသန္ဓေ အပေါင်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[178]b 死殁与结生的总计.md;vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[178]b 色所缘线 - 善初速行 - 受.md	dup_local
6b86b3db-46e4-4ee9-a73d-7743d21bb6dc	1	0	[178]b	NGP-Vol3-[178]b ရူပါရုံလိုင်း - ကုသိုလ် ပထမဇော - ဝေဒ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[178]b 死殁与结生的总计.md;vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[178]b 色所缘线 - 善初速行 - 受.md	dup_local
839e9172-3aee-4f2e-816c-ae4ba6d73a51	1	0	[180]a	NGP-Vol3-[180]a ဒုဂ္ဂတိမှ ဒုဂ္ဂတိသို့	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[180]a 从恶趣到恶趣.md	matched
86b788fa-70db-43a9-ad4f-ddedd3410170	1	0	[180]b	NGP-Vol3-[180]b နာနာက္ခဏိကနှင့် ဥပနိဿယ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[180]b 异刹那与强依止.md	matched
d2dec3ec-cf83-4a00-9827-5367e1a1ec23	1	0	[181]	NGP-Vol3-[181] ပဋိသန္ဓေ အမျိုးအစားများ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[181] 结生的种类.md	matched
f1ad8f1f-d8c1-471e-8a91-06144f7785c1	1	0	[182]a	NGP-Vol3-[182]a ကလလရေကြည်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[182]a 羯罗蓝清水.md	matched
bd7e7f42-f288-4e88-9bc2-3ead919b3be5	1	0	[182]b	NGP-Vol3-[182]b ယောနိနှင့် ဂတိ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[182]b 生与趣.md	matched
6043020e-1093-4cad-84ad-a6dd1e52f525	1	0	[184]	NGP-Vol3-[184] အနုဋီကာ၏ ဖြေရှင်းချက်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[184]再复注的解答.md	matched
447a77f2-646e-4434-8561-62ec57c205c3	1	0	[185]	NGP-Vol3-[185] စက္ခုဒသကကလာပ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[185] 眼十法聚.md	matched
892c7df1-30ee-473b-b9d3-d23e6c1d8207	1	0	[185]b	NGP-Vol3-[185]b မူလဋီကာနှင့် အနုဋီကာတို့၏ အယူအဆ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[185]b 根本复注与再复注的见解.md	matched
63d73b3a-2997-4887-a153-ea76c8c302c9	1	0	[190]	NGP-Vol3-[190] ဆန်းစစ်သင့်သော အရာများသာ ဖြစ်သည်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[190] 只是应当审察的事项.md	matched
1bd0ce90-f65d-4ed4-88b1-7faba30802fd	1	0	[191]	NGP-Vol3-[191] (က) ခန္ဓာ (၄) ပါးရှိသော အရူပဘုံအချင်းချင်း1	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[191] (甲) 具四蕴的无色界彼此之间1.md	matched
9632085b-5271-405c-b203-e7fabefd2cd6	1	0	[193]	NGP-Vol3-[193] ပြောင်းပြန် ယှဉ်စေထိုက်သော အနက်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[193] 应反向配对之义.md	matched
58534ede-1878-47cc-9445-bd0f44401e23	1	0	[194]a	NGP-Vol3-[194]a ပြောင်းပြန် မယှဉ်စေထိုက်သော အနက်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[194]a 不应反向配对之义.md	matched
7ebfa991-f641-41ce-91ed-c9be294d32ea	1	0	[194]b	NGP-Vol3-[194]b ဘဝဟောင်းနှင့် ဘဝသစ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[194]b 旧有与新有.md	matched
fcc03e23-0ad4-48f1-bd8f-1d9f084faa2f	1	0	[196]a	NGP-Vol3-[196]a တဏှာက ညွတ်စေမှု - ဟူသည်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[196]a 爱令倾向 - 之义.md	matched
630071b7-2fd9-4817-80bb-24ac5aafec83	1	0	[196]b	NGP-Vol3-[196]b သဟဇာတ သင်္ခါရတရားတို့က ပစ်ချမှု	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[196]b 俱生行法的抛掷.md	matched
2e400feb-2e01-43c8-8d01-f0ce3109b678	1	0	[197]	NGP-Vol3-[197] ဤမှာဘက်ကမ်းမှ ထိုမှာဘက်ကမ်းသို့	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[197] 从此岸到彼岸.md	matched
eac51788-0197-47bc-ace0-ee0cd1b0d7cf	1	0	[198]	NGP-Vol3-[198] စုတိနှင့် ပဋိသန္ဓေ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[198] 死殁与结生.md	matched
064690cb-6e2a-4dbd-828d-c5f1c22f72f3	1	0	[200]	NGP-Vol3-[200] ဧကတာ - နာနတာ နတ္ထိ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[200] 既无同一，亦无别异.md	matched
a5290ac2-cc70-4ce7-b67f-87e511bb7ed3	1	0	[201]	NGP-Vol3-[201] ရရှိနိုင်သော အပြစ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[201] 可能招致的过失.md	matched
5436e114-7261-42c7-9682-e171377959a8	1	0	[202]	NGP-Vol3-[202] မေးမြန်းဖွယ်အချက်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[202]应询问之事.md	matched
54fa825e-9554-49ac-af84-627087a1a56f	1	0	[205]	NGP-Vol3-[205] အကျိုးကို ခံစားတတ်သူ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[205] 能感受果报者.md	matched
1ce97e8a-4a22-418f-bcb6-c73ebde30765	1	0	[206]	NGP-Vol3-[206] သင်္ခါရ၏ ထင်ရှား ရှိမှု မရှိမှု	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[206] 行的显现之有无.md	matched
16ac43ec-ad78-4d03-a269-9821526ce396	1	0	[207]	NGP-Vol3-[207] သမင်္ဂီ (၅) ပါး = သမင်္ဂိတာ (၅) ပါး	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[207] 五种具足者 = 五种具足.md	matched
15562242-79ac-43f8-b102-d0c9c0d6e470	1	0	[211]	NGP-Vol3-[211] နိမိတ် အပြောင်းအလဲ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[155]关于结生应知之事/[211] 相的变换.md	matched
d8b59a7b-4a88-4835-9c6f-dc58226ffac5	1	0	[213]a	NGP-Vol3-[213]a အတ္ထနယ (၄) မျိုး = နည်း (၄) ထွေ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[213]a 四种义理趣＝四类方法.md	matched
18a5ee4c-d643-4043-aedc-88202ce51db9	1	0	[213]b	NGP-Vol3-[213]b ဧကတ္တနည်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[213]b 同一性理.md	matched
b9b33c49-138a-45ae-b298-7a967479b80f	1	0	[218]	NGP-Vol3-[218] ဥစ္ဆေဒဒိဋ္ဌိနှင့် သဿတဒိဋ္ဌိ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[218] 断灭见与常见.md	matched
8a4788a0-1bd1-454b-83fb-cfe68ac76995	1	0	[219]	NGP-Vol3-[219]နာနတ္တနည်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[219] 不同性理.md	matched
818ceff1-399f-4b3f-af2e-39ffa677b813	1	0	[220]	NGP-Vol3-[220] ဥစ္ဆေဒဒိဋ္ဌိ ဖြစ်တတ်ပုံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[220] 断灭见如何生起.md	matched
ed3eec8e-1ac4-40a2-b09f-dfb0ba45b223	1	0	[222]a	NGP-Vol3-[222]a သဘာဝနိယမ ဟူသည်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[222]a 所谓自然定法.md	matched
4c373aee-aaeb-4ff9-9fdf-cbc268c9cc06	1	0	[222]b	NGP-Vol3-[222]b ဧဝံဓမ္မတာနည်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[222]b 如是法性理.md	matched
9a66f534-cf57-4466-ab64-e1dabdb6e32f	1	0	[226]	NGP-Vol3-[226] ဘဝဇာတ်ခုံ၌ အဖြစ်မျိုးစုံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[226] 轮回戏台上的种种际遇.md	matched
a19013a8-0192-4d3f-a980-cce36f57bd38	1	0	[228]	NGP-Vol3-[228] အနုပ္ပါဒနိရောဓသဘော	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[228] 不生灭尽的本质.md	matched
efda4cd6-8195-4062-af0e-a104cc23f722	1	0	[229]	NGP-Vol3-[229] သတိပြုပြီး မှတ်သားထားပါ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[229] 请注意并牢记.md	matched
5b230557-034a-48b9-af9d-e86271640ee3	1	0	[235]a	NGP-Vol3-[235]a အနာဂတ်၌ အကြောင်းအကျိုး	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[235]a 未来的因与果.md	matched
9f26a21d-fb08-4f74-8174-72756203b5e9	1	0	[235]b	NGP-Vol3-[235]b အနာဂတ်ဘ၀သည် ကျိန်းသေဖြစ်မှာလား	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[235]b 未来生是否必定会发生.md	matched
2b29e3c9-5afa-473a-a999-f3aa1ad0da30	1	0	[236]	NGP-Vol3-[236] အဘယ်ကြောင့် အနာဂတ်ကို ရှုနေရပါသလဲ？	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[236] 为何必须观照未来？.md	matched
17496571-6df3-4a3b-ab11-d04ea61c2e13	1	0	[238]a	NGP-Vol3-[238]a ဝိသုဒ္ဓိမဂ္ဂအဋ္ဌကထာ၏ ညွှန်ကြားချက်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[238]a 清净之道义注的指示.md	matched
71cac4e8-0a8c-4f5d-ac9f-21c705da1d1f	1	0	[238]b	NGP-Vol3-[238]b အထူးသတိပြု၍ သိမ်းဆည်းရန်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[238]b 应特别注意地收摄.md	matched
045c0376-b9ca-4a45-9c84-0dcf86af86a6	1	0	[239]a	NGP-Vol3-[239]a တိဟိတ်-ဒွိဟိတ်-သောမနဿ-ဥပေက္ခာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[239]a 三因-二因-悦-舍.md	matched
2a1fac36-ea4a-462b-9031-557c78a5fc38	1	0	[239]b	NGP-Vol3-[239]b အကြောင်း အကျိုး သိမ်းဆည်းပုံ စနစ်မျာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[239]b 收摄因与果的种种方式.md	matched
99313da7-2d58-40ba-927a-82a7169660c0	1	0	[242]	NGP-Vol3-[242] ပဋိစ္စသမုပ္ပါဒ် ပဉ္စမနည်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[242] 缘起法第五法.md	matched
fddb3f3f-da7f-40ed-b612-ebbae65251ec	1	0	[243]	NGP-Vol3-[243] ကြိုတင် မှတ်သားထားရန် လိုရင်းအချက်မျ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[243] 须预先记住的要点.md	matched
43afabbb-2ec4-42ec-bd02-fe62f8c488d0	1	0	[244]	NGP-Vol3-[244] ဖဿ -- နာမ် ရုပ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[244] 触--名色.md	matched
9f058a9f-ac59-46c8-b0c2-63131000e852	1	0	[246]	NGP-Vol3-[246] ဧကစိတ္တက္ခဏိက - နာနာစိတ္တက္ခဏိက	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[246] 一心刹那 - 种种心刹那.md	matched
a5c5adb1-5fc2-4c8e-a29a-472f7f1f28a7	1	0	[247]a	NGP-Vol3-[247]a အတိတ်အကြောင်း ပစ္စုပ္ပန်အကြောင်း	vol_3/chinese/[1]缘起篇 - 部分（甲）/[213]四种义理趣＝四类方法/[247]a 过去因与现在因.md	matched
394aeb76-aa2f-4057-ac55-b1bcd0c940b8	1	0	[247]b	NGP-Vol3-[247]b အကြောင်း အကျိုး သိမ်းဆည်းပုံ - ပစ္စယပ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[247]b 因果的收摄方式 - 把握诸缘之智篇.md	matched
d2fae87b-0259-47bf-a86a-82f09b56a99f	1	0	[247]c	NGP-Vol3-[247]c (ကလလရေကြည် တည်စခိုက်) ပဋိသန္ဓေ ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[247]c （羯罗蓝净水初住之际）结生蕴.md	matched
3689dc37-b8f2-4b34-a058-c3ad16a3526e	1	0	[249]	NGP-Vol3-[249] ပဋိသန္ဓေ ရူပက္ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[249] 结生色蕴.md	matched
acb47386-044b-40c7-ac8e-f03704bcb879	1	0	[250]	NGP-Vol3-[250] ပဋိသန္ဓေ ဝေဒနာက္ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[250] 结生受蕴.md	matched
b2826359-3e74-4572-b30b-ea5daf3bc2f9	1	0	[251]	NGP-Vol3-[251] ဝတ္ထုအရ တရားကိုယ်ကောက်ယူပုံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[251] 依处一词法体的把握方式.md	matched
1f9b0e25-0f4d-4784-aee7-4b6a08d1aeb3	1	0	[253]	NGP-Vol3-[253] ဒွါရနှင့် ဝတ္ထု	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[253] 门与依处.md	matched
5b36c595-8899-4eb2-bdd5-3c22b01e5311	1	0	[256]	NGP-Vol3-[256] ပဋိသန္ဓေ သညာက္ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[256] 结生想蕴.md	matched
39f4d8fd-fd84-4a29-a3ad-31cf6670e9ab	1	0	[256]b	NGP-Vol3-[256]b ပဋိသန္ဓေ သင်္ခါရက္ခန္ဓာ (ပထမနည်း)	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[256]b 结生行蕴（第一种方法）.md	matched
cbee9658-8dd5-4a33-adce-dbc252bc09fe	1	0	[258]	NGP-Vol3-[258] ပဋိသန္ဓေ ဝိညာဏက္ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[258] 结生识蕴.md	matched
09719960-003e-46a0-8f0e-babbb375bb8b	1	0	[260]	NGP-Vol3-[260] ဘဝင် ခန္ဓာ (၅) ပါး	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[260] 有分五蕴.md	matched
f14cb942-dbf1-4092-8fed-28252512a893	1	0	[261]	NGP-Vol3-[261] ၆ - ဒွါရ， ၄၂ - ကောဋ္ဌာသ - ရူပက္ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[261] 六门、四十二身分 - 色蕴.md	matched
ca267b8a-c456-46ac-a163-bc63043e8923	1	0	[262]	NGP-Vol3-[262] ဘဝင် ဝေဒနာက္ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[262] 有分受蕴.md	matched
232855c5-8e66-4fad-8e3e-7e461ca04ec1	1	0	[265]	NGP-Vol3-[265] ရူပါရုံ အရောင်လိုင်း - ပဉ္စဒွါရာဝဇ္ဇ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[265] 色所缘颜色线 - 五门转向.md	matched
c36c09de-56ce-42c8-a8cc-0cf8c48ffff3	1	0	[268]	NGP-Vol3-[268] ရူပါရုံလိုင်း - စက္ခုဝိညာဏ် (= မြင်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[268] 色所缘线 - 眼识.md	matched
fbc42d8d-a5ab-4b85-b14a-9b90c146e80c	1	0	[270]	NGP-Vol3-[270] မနသိကာရ - ဟူသည်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[270] 所谓作意.md	matched
f590d0ee-50e7-4f21-8d71-66fdb6a37145	1	0	[272]	NGP-Vol3-[272] ရူပါရုံလိုင်း - သမ္ပဋိ စ္ဆိုင်း (= လ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[272] 色所缘线 - 领受（＝接受）（5）蕴.md	matched
26519793-520a-4638-a956-e3306dee8ce9	1	0	[274]	NGP-Vol3-[274] ရူပါရုံလိုင်း - သန္တီရဏ (= စုံစမ်း) ခန္ဓာ (၅) ပါး1	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[274] 色所缘线 - 推度（＝查察）（5）蕴.md	matched
